"baseMean","log2FoldChange","padj","gene_name"
285.515690730427,-1.34625139052336,0.000334063607620481,"ARHGAP17"
1215.55627898374,-1.34079107893834,2.58658331550028e-10,"FNDC3B"
935.49088588481,-1.34064113541989,2.01533607238219e-07,"MAP7D1"
101.406084994301,-1.33511019460148,0.0468155045519947,"NADK"
1512.76425501286,-1.33211473884917,2.86211370459881e-06,"PIM3"
397.9405007799,-1.32954907816896,1.5603123929641e-05,"SHC1"
549.913691827919,-1.32830165518886,5.80406329953975e-05,"NPLOC4"
3136.48891652562,-1.32604413839223,1.33720345611962e-11,"JUP"
467.067689627588,-1.32364506863645,5.25283183932842e-07,"JADE2"
167.894931298872,-1.32326263654613,0.00733107384361322,"RTKN2"
5807.36521206215,-1.32258401545408,4.88303080718786e-14,"SPATS2L"
877.750326661295,-1.31870173383816,1.03251455145999e-07,"PSMA4"
274.033034329165,-1.31660575493909,0.000407367743139106,"GABRE"
411.642385925241,-1.3159165831129,0.00216696481549542,"FSTL1"
1125.8131525715,-1.31386777785123,2.23919513759411e-06,"MAX"
1445.58772404699,-1.30826327068505,7.3848824448297e-09,"FOXC1"
554.995713581069,-1.30807723664366,5.24905039960267e-05,"CCND3"
1265.93209679079,-1.30246951606628,2.81343021378725e-06,"SETX"
1363.52296790205,-1.30118771777436,1.35346197768065e-07,"LIPH"
903.854628366902,-1.30050668469225,5.88931899037723e-05,"EHF"
314.797269105191,-1.30039755567648,0.00158651975502792,"SOD2"
651.786203844803,-1.30005106207927,0.000156594582831385,"GTF2E2"
736.578709066668,-1.29579242410649,8.93329402835742e-08,"CASZ1"
962.555935219344,-1.2928452200871,1.62555575429458e-06,"ELF1"
381.371303013703,-1.2923682305107,0.00148972985765156,"ECPAS"
78.2298107596438,-1.29222815531221,0.0463697008684096,"TCOF1"
2168.79239208635,-1.29197787657846,1.20292643236937e-11,"TACSTD2"
667.016146090049,-1.29096985695203,5.81097445254284e-05,"RNF114"
302.137374699405,-1.29023961335831,0.00234527738713213,"MST1R"
241.021378395712,-1.28724252804764,0.00331198943531092,"RNF43"
376.523629062415,-1.28634978127934,0.0112121180143891,"GTPBP2"
1486.99964790305,-1.2851640164155,4.48316888116805e-08,"SNX9"
320.830527533083,-1.28273358730942,0.00122592016645834,"HIVEP1"
138.496721074188,-1.28239836216932,0.0277461874511239,"CBLC"
133.310723687179,-1.28027460244637,0.0225929541874917,"STYK1"
591.826120855666,-1.2794216288033,0.000161481592063586,"TUFT1"
735.087098680326,-1.27927008995258,1.64537749334793e-07,"EFNB1"
840.777677585581,-1.27463820836975,1.18144796026689e-07,"RREB1"
348.8154234819,-1.27438423507875,5.64662070164234e-05,"LRCH1"
12774.9447226711,-1.27438367502925,3.35025374472509e-05,"ACTN4"
214.117523178179,-1.27437869379038,0.00101052214980093,"ZC3H7B"
133.678798414039,-1.27273815624437,0.0447643550515235,"ZNF267"
697.807507629517,-1.26890222614116,5.02169767440489e-06,"PDPK1"
3198.7017628126,-1.26554790162806,3.88383195562162e-07,"IL32"
205.66868416672,-1.26537521913528,0.000345009720799602,"DCLRE1C"
1460.76474786756,-1.26430147187594,8.67369098423681e-08,"NCOA7"
284.234110464882,-1.26405319234952,0.00196283510818679,"MKNK1"
545.641065506907,-1.26389480606242,0.00122592016645834,"PLEKHG3"
101.473655244559,-1.26379447100147,0.0371000319737119,"CHIC2"
494.744129424572,-1.26180797167193,0.000144781004634062,"ERAP2"
698.86588336921,-1.2613855917264,6.15865957903494e-05,"ATP2B4"
156.120137118468,-1.259772703944,0.0257627944434465,"SYNJ1"
1181.71334907434,-1.25898349831369,7.75037641100081e-07,"TRIM56"
116.215062257309,-1.2587393765624,0.0344529988191251,"KCTD2"
270.082201695889,-1.25605918915788,0.000887745667631384,"NUP62"
526.995701647166,-1.25241384598157,5.18174284958015e-06,"FMR1"
140.771683991685,-1.25168362423967,0.0212615113663577,"DHPS"
384.268299284833,-1.2505066214699,0.000883530763239301,"MICALL2"
402.851152738568,-1.2493662806032,1.30672670987622e-05,"DENND2B"
195.535941851894,-1.24908237298344,0.0261818425800181,"TSPAN18"
592.614513129477,-1.24692620781723,2.4743638958527e-06,"ADH5"
538.16865894086,-1.24198763374488,8.62741418574662e-05,"ARAP2"
242.959093933763,-1.2365772716904,0.00200449526144851,"PIGG"
3592.25695259929,-1.23650081658592,3.35736985282223e-09,"MIDN"
605.019214264624,-1.23640566485727,2.28856974918218e-05,"STAP2"
113.16066335707,-1.23591624583301,0.0423883991305792,"WDFY2"
473.079384946842,-1.23510305167252,0.0210845458152272,"C5orf15"
